job_id,model_name,seed_id,sample_id,original_iptm,original_ptm,actifptm,iptm,ptm,confidence_score,original_confidence_score,ranking_score,original_ranking_score
8ccz_C,af3,5,5,0.74,0.79,0.9732,0.7356,0.7934,0.9372,0.7472,0.9772,0.7872
8ccz_C,af3,5,6,0.76,0.82,0.9744,0.7561,0.8173,0.943,0.7683,0.983,0.8083
8ccz_C,af3,5,7,0.73,0.79,0.9721,0.7265,0.7879,0.9353,0.7388,0.9753,0.7788
8ccz_C,af3,5,8,0.73,0.79,0.9721,0.731,0.7937,0.9364,0.7435,0.9764,0.7835
8ccz_C,af3,5,9,0.73,0.79,0.9728,0.7336,0.7907,0.9364,0.745,0.9764,0.785
8ccz_C,af3,6,0,0.59,0.69,0.9092,0.587,0.6871,0.8648,0.607,0.9048,0.647
8ccz_C,af3,6,1,0.55,0.68,0.892,0.5515,0.6829,0.8502,0.5778,0.8902,0.6178
8ccz_C,af3,6,2,0.56,0.68,0.8951,0.5561,0.6791,0.8519,0.5807,0.8919,0.6207
8ccz_C,af3,6,3,0.55,0.69,0.8846,0.549,0.6939,0.8465,0.578,0.8865,0.618
8ccz_C,af3,6,4,0.58,0.7,0.9049,0.579,0.7034,0.8646,0.6039,0.9046,0.6439
8ccz_C,af3,6,5,0.59,0.7,0.9094,0.5904,0.7014,0.8678,0.6126,0.9078,0.6526
8ccz_C,af3,6,6,0.56,0.68,0.9,0.563,0.6796,0.8559,0.5863,0.8959,0.6263
8ccz_C,af3,6,7,0.58,0.7,0.8984,0.576,0.7037,0.8595,0.6015,0.8995,0.6415
8ccz_C,af3,6,8,0.58,0.7,0.8995,0.5752,0.6995,0.8595,0.6001,0.8995,0.6401
8ccz_C,af3,6,9,0.57,0.7,0.8962,0.5711,0.7044,0.8578,0.5978,0.8978,0.6378
8ccz_C,af3,7,0,0.46,0.53,0.9378,0.4632,0.5254,0.8553,0.4756,0.8953,0.5156
8ccz_C,af3,7,1,0.45,0.52,0.9391,0.453,0.5194,0.8552,0.4663,0.8952,0.5063
8ccz_C,af3,7,2,0.5,0.56,0.9425,0.5003,0.5603,0.8661,0.5123,0.9061,0.5523
8ccz_C,af3,7,3,0.48,0.54,0.938,0.4786,0.5418,0.8588,0.4912,0.8988,0.5312
8ccz_C,af3,7,4,0.47,0.53,0.9397,0.4693,0.5266,0.8571,0.4808,0.8971,0.5208
8ccz_C,af3,7,5,0.45,0.51,0.9318,0.4456,0.5086,0.8472,0.4582,0.8872,0.4982
8ccz_C,af3,7,6,0.5,0.56,0.9401,0.4973,0.5586,0.8638,0.5096,0.9038,0.5496
8ccz_C,af3,7,7,0.46,0.53,0.9338,0.4645,0.5251,0.8521,0.4766,0.8921,0.5166
8ccz_C,af3,7,8,0.51,0.57,0.9427,0.5116,0.5704,0.8682,0.5234,0.9082,0.5634
8ccz_C,af3,7,9,0.47,0.53,0.9383,0.4706,0.5327,0.8572,0.483,0.8972,0.523
8ccz_C,af3,8,0,0.72,0.8,0.9522,0.7175,0.8004,0.9218,0.7341,0.9618,0.7741
8ccz_C,af3,8,1,0.7,0.79,0.9505,0.7047,0.7875,0.9179,0.7213,0.9579,0.7613
8ccz_C,af3,8,2,0.7,0.78,0.9466,0.6958,0.7754,0.9124,0.7117,0.9524,0.7517
8ccz_C,af3,8,3,0.71,0.8,0.9519,0.7134,0.7956,0.9206,0.7298,0.9606,0.7698
8ccz_C,af3,8,4,0.7,0.79,0.9494,0.6968,0.7856,0.9166,0.7146,0.9566,0.7546
8ccz_C,af3,8,5,0.71,0.79,0.9508,0.7105,0.7909,0.9188,0.7266,0.9588,0.7666
8ccz_C,af3,8,6,0.67,0.76,0.9432,0.6744,0.7552,0.9056,0.6906,0.9456,0.7306
8ccz_C,af3,8,7,0.72,0.81,0.9534,0.7224,0.8095,0.9246,0.7398,0.9646,0.7798
8ccz_C,af3,8,8,0.71,0.79,0.9506,0.7073,0.792,0.9189,0.7242,0.9589,0.7642
8ccz_C,af3,8,9,0.7,0.78,0.9477,0.6985,0.7817,0.9145,0.7151,0.9545,0.7551
8ccz_C,af3,9,0,0.51,0.58,0.9354,0.5134,0.5848,0.8653,0.5277,0.9053,0.5677
8ccz_C,af3,9,1,0.45,0.52,0.9293,0.4532,0.5217,0.8478,0.4669,0.8878,0.5069
8ccz_C,af3,9,2,0.46,0.53,0.9232,0.4559,0.527,0.844,0.4701,0.884,0.5101
8ccz_C,af3,9,3,0.53,0.6,0.9352,0.5292,0.5998,0.8681,0.5433,0.9081,0.5833
8ccz_C,af3,9,4,0.51,0.58,0.9343,0.5085,0.5751,0.8625,0.5218,0.9025,0.5618
8ccz_C,af3,9,5,0.47,0.55,0.9271,0.4738,0.5465,0.851,0.4883,0.891,0.5283
8ccz_C,af3,9,6,0.53,0.59,0.9366,0.5264,0.5909,0.8675,0.5393,0.9075,0.5793
8ccz_C,af3,9,7,0.46,0.53,0.9283,0.4594,0.5276,0.8482,0.473,0.8882,0.513
8ccz_C,af3,9,8,0.51,0.58,0.9318,0.5103,0.5828,0.862,0.5248,0.902,0.5648
8ccz_C,af3,9,9,0.48,0.55,0.9274,0.4774,0.5491,0.8517,0.4917,0.8917,0.5317
8ccz_C,af3,10,0,0.46,0.53,0.9379,0.463,0.5254,0.8554,0.4755,0.8954,0.5155
8ccz_C,af3,10,1,0.51,0.57,0.9411,0.5111,0.5732,0.8675,0.5235,0.9075,0.5635
8ccz_C,af3,10,2,0.47,0.53,0.9392,0.4665,0.5289,0.8571,0.479,0.8971,0.519
8ccz_C,af3,10,3,0.46,0.52,0.9407,0.4638,0.5221,0.857,0.4755,0.897,0.5155
8ccz_C,af3,10,4,0.46,0.53,0.9369,0.4623,0.526,0.8547,0.475,0.8947,0.515
8ccz_C,af3,10,5,0.46,0.52,0.9416,0.4634,0.5226,0.8578,0.4752,0.8978,0.5152
8ccz_C,af3,10,6,0.52,0.59,0.9454,0.5241,0.586,0.8735,0.5365,0.9135,0.5765
8ccz_C,af3,10,7,0.52,0.58,0.9443,0.5193,0.5795,0.8713,0.5313,0.9113,0.5713
8ccz_C,af3,10,8,0.46,0.52,0.9359,0.459,0.5236,0.8534,0.4719,0.8934,0.5119
8ccz_C,af3,10,9,0.46,0.52,0.9404,0.4629,0.5238,0.8571,0.4751,0.8971,0.5151
8ccz_C,af3,42,0,0.2,0.51,0.4214,0.2016,0.5058,0.4383,0.2624,0.4783,0.3024
8ccz_C,af3,42,1,0.21,0.52,0.4257,0.2095,0.5204,0.4446,0.2717,0.4846,0.3117
8ccz_C,af3,42,2,0.2,0.5,0.4183,0.1991,0.4958,0.4338,0.2584,0.4738,0.2984
8ccz_C,af3,42,3,0.23,0.52,0.4578,0.2296,0.5197,0.4702,0.2876,0.5102,0.3276
8ccz_C,af3,42,4,0.21,0.51,0.4327,0.2088,0.5145,0.4491,0.2699,0.4891,0.3099
8ccz_C,af3,42,5,0.23,0.53,0.4652,0.2265,0.5265,0.4775,0.2865,0.5175,0.3265
8ccz_C,af3,42,6,0.19,0.5,0.4013,0.1908,0.5036,0.4218,0.2534,0.4618,0.2934
8ccz_C,af3,42,7,0.21,0.52,0.4293,0.2111,0.5177,0.447,0.2724,0.487,0.3124
8ccz_C,af3,42,8,0.19,0.5,0.4031,0.1939,0.5026,0.423,0.2556,0.463,0.2956
8ccz_C,af3,42,9,0.21,0.51,0.4345,0.2081,0.5085,0.4493,0.2682,0.4893,0.3082
8ccz_C,af3,777,0,0.46,0.53,0.9384,0.4637,0.5267,0.8561,0.4763,0.8961,0.5163
8ccz_C,af3,777,1,0.51,0.57,0.9437,0.5076,0.568,0.8686,0.5197,0.9086,0.5597
8ccz_C,af3,777,2,0.51,0.57,0.9414,0.5058,0.5686,0.8668,0.5184,0.9068,0.5584
8ccz_C,af3,777,3,0.46,0.52,0.9379,0.4611,0.5244,0.8552,0.4738,0.8952,0.5138
8ccz_C,af3,777,4,0.5,0.56,0.9396,0.499,0.5613,0.8639,0.5115,0.9039,0.5515
8ccz_C,af3,777,5,0.46,0.53,0.9371,0.4629,0.528,0.8553,0.4759,0.8953,0.5159
8ccz_C,af3,777,6,0.46,0.53,0.9407,0.4647,0.5257,0.8577,0.4769,0.8977,0.5169
8ccz_C,af3,777,7,0.51,0.57,0.9428,0.5112,0.573,0.8688,0.5236,0.9088,0.5636
8ccz_C,af3,777,8,0.58,0.65,0.9524,0.5839,0.649,0.8917,0.5969,0.9317,0.6369
8ccz_C,af3,777,9,0.52,0.58,0.9448,0.5168,0.5766,0.8712,0.5288,0.9112,0.5688
8ccz_C,af3,25107,0,0.29,0.52,0.6353,0.2938,0.5178,0.6118,0.3386,0.6518,0.3786
8ccz_C,af3,25107,1,0.26,0.5,0.5866,0.2573,0.5046,0.5702,0.3068,0.6102,0.3468
8ccz_C,af3,25107,2,0.27,0.51,0.5957,0.2673,0.5086,0.5783,0.3156,0.6183,0.3556
8ccz_C,af3,25107,3,0.25,0.52,0.5722,0.2535,0.5207,0.5619,0.3069,0.6019,0.3469
8ccz_C,af3,25107,4,0.27,0.51,0.5922,0.2664,0.5118,0.5761,0.3155,0.6161,0.3555
8ccz_C,af3,25107,5,0.29,0.52,0.6208,0.2875,0.5209,0.6008,0.3342,0.6408,0.3742
8ccz_C,af3,25107,6,0.26,0.51,0.5951,0.2621,0.5137,0.5788,0.3124,0.6188,0.3524
8ccz_C,af3,25107,7,0.26,0.52,0.5965,0.2579,0.5232,0.5818,0.311,0.6218,0.351
8ccz_C,af3,25107,8,0.28,0.52,0.613,0.2816,0.5215,0.5947,0.3296,0.6347,0.3696
8ccz_C,af3,25107,9,0.27,0.52,0.6057,0.2702,0.5185,0.5883,0.3199,0.6283,0.3599
8ccz_C,af3,91791,0,0.53,0.59,0.9417,0.5251,0.5892,0.8712,0.5379,0.9112,0.5779
8ccz_C,af3,91791,1,0.55,0.62,0.9436,0.5532,0.622,0.8793,0.567,0.9193,0.607
8ccz_C,af3,91791,2,0.48,0.54,0.9358,0.4773,0.5406,0.8568,0.49,0.8968,0.53
8ccz_C,af3,91791,3,0.54,0.62,0.9415,0.5426,0.6165,0.8765,0.5574,0.9165,0.5974
8ccz_C,af3,91791,4,0.52,0.59,0.942,0.5222,0.5858,0.8708,0.5349,0.9108,0.5749
8ccz_C,af3,91791,5,0.51,0.58,0.9382,0.511,0.5758,0.8657,0.524,0.9057,0.564
8ccz_C,af3,91791,6,0.46,0.52,0.9363,0.4608,0.5238,0.8538,0.4734,0.8938,0.5134
8ccz_C,af3,91791,7,0.55,0.61,0.9443,0.5472,0.6124,0.8779,0.5602,0.9179,0.6002
8ccz_C,af3,91791,8,0.47,0.53,0.936,0.4672,0.5285,0.8545,0.4795,0.8945,0.5195
8ccz_C,af3,91791,9,0.53,0.59,0.9404,0.5295,0.5948,0.8713,0.5426,0.9113,0.5826
8ccz_C,af3,34897,0,0.46,0.52,0.9395,0.4599,0.5246,0.8565,0.4728,0.8965,0.5128
8ccz_C,af3,34897,1,0.52,0.59,0.9399,0.5208,0.5875,0.8694,0.5341,0.9094,0.5741
8ccz_C,af3,34897,2,0.54,0.6,0.9427,0.5359,0.6021,0.8746,0.5491,0.9146,0.5891
8ccz_C,af3,34897,3,0.57,0.63,0.9481,0.5681,0.6317,0.8848,0.5808,0.9248,0.6208
8ccz_C,af3,34897,4,0.45,0.51,0.9307,0.4505,0.5143,0.8474,0.4633,0.8874,0.5033
8ccz_C,af3,34897,5,0.53,0.59,0.9413,0.5263,0.5867,0.8704,0.5384,0.9104,0.5784
8ccz_C,af3,34897,6,0.55,0.62,0.9457,0.5532,0.6188,0.8803,0.5663,0.9203,0.6063
8ccz_C,af3,34897,7,0.53,0.6,0.9436,0.5342,0.6048,0.8758,0.5483,0.9158,0.5883
8ccz_C,af3,34897,8,0.55,0.62,0.9458,0.5459,0.6164,0.8799,0.56,0.9199,0.6
8ccz_C,af3,34897,9,0.54,0.61,0.9419,0.5361,0.6063,0.8748,0.5501,0.9148,0.5901
8ccz_C,af3,9999,0,0.62,0.69,0.9567,0.6224,0.6929,0.9039,0.6365,0.9439,0.6765
8ccz_C,af3,9999,1,0.59,0.66,0.9522,0.5871,0.6629,0.8943,0.6023,0.9343,0.6423
8ccz_C,af3,9999,2,0.61,0.68,0.955,0.6111,0.6837,0.9007,0.6256,0.9407,0.6656
8ccz_C,af3,9999,3,0.61,0.68,0.9544,0.6065,0.6819,0.8999,0.6216,0.9399,0.6616
8ccz_C,af3,9999,4,0.61,0.68,0.9562,0.608,0.6769,0.9003,0.6218,0.9403,0.6618
8ccz_C,af3,9999,5,0.62,0.69,0.9556,0.6162,0.6873,0.9019,0.6304,0.9419,0.6704
8ccz_C,af3,9999,6,0.62,0.69,0.9564,0.622,0.6943,0.904,0.6365,0.944,0.6765
8ccz_C,af3,9999,7,0.63,0.7,0.9572,0.6268,0.6982,0.9054,0.6411,0.9454,0.6811
8ccz_C,af3,9999,8,0.59,0.67,0.9507,0.5908,0.6703,0.8946,0.6067,0.9346,0.6467
8ccz_C,af3,9999,9,0.63,0.7,0.9584,0.6254,0.6995,0.9066,0.6402,0.9466,0.6802
8ccz_C,af3,100,0,0.62,0.69,0.9564,0.6176,0.6924,0.9036,0.6326,0.9436,0.6726
8ccz_C,af3,100,1,0.65,0.73,0.9608,0.6522,0.7285,0.9143,0.6675,0.9543,0.7075
8ccz_C,af3,100,2,0.65,0.73,0.9598,0.6487,0.7267,0.9132,0.6643,0.9532,0.7043
8ccz_C,af3,100,3,0.64,0.71,0.9601,0.6398,0.7134,0.9108,0.6545,0.9508,0.6945
8ccz_C,af3,100,4,0.67,0.74,0.9621,0.6662,0.7382,0.9173,0.6806,0.9573,0.7206
8ccz_C,af3,100,5,0.65,0.73,0.961,0.6512,0.7267,0.9141,0.6663,0.9541,0.7063
8ccz_C,af3,100,6,0.68,0.75,0.965,0.6847,0.7531,0.9226,0.6984,0.9626,0.7384
8ccz_C,af3,100,7,0.67,0.75,0.9642,0.6736,0.745,0.9204,0.6879,0.9604,0.7279
8ccz_C,af3,100,8,0.65,0.72,0.9602,0.6533,0.7248,0.9131,0.6676,0.9531,0.7076
8ccz_C,af3,100,9,0.63,0.71,0.958,0.6303,0.7052,0.9074,0.6453,0.9474,0.6853
8ccz_C,af3,52,0,0.34,0.53,0.6889,0.3376,0.5277,0.6567,0.3756,0.6967,0.4156
8ccz_C,af3,52,1,0.36,0.53,0.7198,0.3609,0.5345,0.6827,0.3956,0.7227,0.4356
8ccz_C,af3,52,2,0.33,0.51,0.6879,0.3289,0.5138,0.6531,0.3659,0.6931,0.4059
8ccz_C,af3,52,3,0.35,0.53,0.7074,0.3466,0.5314,0.6722,0.3836,0.7122,0.4236
8ccz_C,af3,52,4,0.37,0.57,0.7294,0.3722,0.5691,0.6973,0.4116,0.7373,0.4516
8ccz_C,af3,52,5,0.15,0.5,0.2008,0.1454,0.5046,0.2616,0.2172,0.3016,0.2572
8ccz_C,af3,52,6,0.34,0.53,0.703,0.3425,0.5285,0.6681,0.3797,0.7081,0.4197
8ccz_C,af3,52,7,0.39,0.56,0.7311,0.3873,0.5608,0.697,0.422,0.737,0.462
8ccz_C,af3,52,8,0.34,0.52,0.6988,0.3434,0.5233,0.6637,0.3794,0.7037,0.4194
8ccz_C,af3,52,9,0.38,0.55,0.7266,0.3778,0.5532,0.6919,0.4129,0.7319,0.4529
8ccz_C,af3,2025,0,0.65,0.74,0.95,0.6527,0.7374,0.9075,0.6696,0.9475,0.7096
8ccz_C,af3,2025,1,0.63,0.72,0.9497,0.6335,0.7166,0.9031,0.6501,0.9431,0.6901
8ccz_C,af3,2025,2,0.65,0.74,0.9493,0.6482,0.7376,0.907,0.6661,0.947,0.7061
8ccz_C,af3,2025,3,0.66,0.74,0.9535,0.6593,0.7428,0.9114,0.676,0.9514,0.716
8ccz_C,af3,2025,4,0.65,0.74,0.9475,0.6476,0.7431,0.9066,0.6667,0.9466,0.7067
8ccz_C,af3,2025,5,0.61,0.69,0.9454,0.6068,0.6875,0.8938,0.6229,0.9338,0.6629
8ccz_C,af3,2025,6,0.66,0.74,0.9518,0.6569,0.7383,0.9091,0.6732,0.9491,0.7132
8ccz_C,af3,2025,7,0.62,0.72,0.9445,0.6181,0.7194,0.8995,0.6384,0.9395,0.6784
8ccz_C,af3,2025,8,0.64,0.72,0.9483,0.6396,0.7171,0.9021,0.6551,0.9421,0.6951
8ccz_C,af3,2025,9,0.66,0.75,0.9498,0.6598,0.7475,0.9093,0.6773,0.9493,0.7173
8ccz_C,af3,1000,0,0.48,0.56,0.9188,0.4843,0.5555,0.8461,0.4985,0.8861,0.5385
8ccz_C,af3,1000,1,0.55,0.63,0.9251,0.5519,0.6276,0.8656,0.567,0.9056,0.607
8ccz_C,af3,1000,2,0.46,0.53,0.9084,0.455,0.5274,0.8322,0.4695,0.8722,0.5095
8ccz_C,af3,1000,3,0.52,0.6,0.9186,0.5222,0.5991,0.8547,0.5376,0.8947,0.5776
8ccz_C,af3,1000,4,0.55,0.63,0.9269,0.5529,0.6303,0.8676,0.5684,0.9076,0.6084
8ccz_C,af3,1000,5,0.45,0.52,0.9104,0.4476,0.5168,0.8317,0.4614,0.8717,0.5014
8ccz_C,af3,1000,6,0.45,0.52,0.9028,0.4476,0.5222,0.8267,0.4625,0.8667,0.5025
8ccz_C,af3,1000,7,0.52,0.59,0.9163,0.5155,0.5949,0.852,0.5314,0.892,0.5714
8ccz_C,af3,1000,8,0.46,0.53,0.9055,0.4584,0.5309,0.8306,0.4729,0.8706,0.5129
8ccz_C,af3,1000,9,0.51,0.58,0.9164,0.5091,0.5834,0.8498,0.524,0.8898,0.564
8cd3_A,af3,1,0,0.84,0.88,0.9491,0.8394,0.8799,0.9353,0.8475,1.0203,0.9325
8cd3_A,af3,1,1,0.85,0.88,0.9531,0.8481,0.8846,0.9394,0.8554,1.0294,0.9454
8cd3_A,af3,1,2,0.84,0.88,0.9483,0.8353,0.8763,0.9339,0.8435,1.0189,0.9285
8cd3_A,af3,1,3,0.85,0.89,0.9507,0.8545,0.8868,0.9379,0.861,1.0279,0.951
8cd3_A,af3,1,4,0.85,0.89,0.9524,0.8529,0.8871,0.9393,0.8597,1.0243,0.9447
8cd3_A,af3,1,5,0.83,0.88,0.9491,0.8306,0.8801,0.9353,0.8405,1.0253,0.9305
8cd3_A,af3,1,6,0.85,0.88,0.9527,0.8455,0.8798,0.9381,0.8524,1.0281,0.9424
8cd3_A,af3,1,7,0.85,0.89,0.9512,0.8469,0.8854,0.938,0.8546,1.028,0.9446
8cd3_A,af3,1,8,0.86,0.89,0.9544,0.8574,0.8941,0.9423,0.8647,1.0273,0.9497
8cd3_A,af3,1,9,0.83,0.87,0.9481,0.833,0.8729,0.9331,0.841,1.0231,0.931
8cd3_A,af3,2,0,0.88,0.89,0.9537,0.8808,0.8924,0.9414,0.8831,1.0314,0.9731
8cd3_A,af3,2,1,0.86,0.89,0.955,0.8583,0.8882,0.9416,0.8643,1.0316,0.9543
8cd3_A,af3,2,2,0.84,0.88,0.9517,0.8427,0.8817,0.9377,0.8505,1.0227,0.9355
8cd3_A,af3,2,3,0.85,0.89,0.9524,0.8532,0.8889,0.9397,0.8603,1.0247,0.9453
8cd3_A,af3,2,4,0.83,0.88,0.9435,0.8345,0.8797,0.9307,0.8435,1.0207,0.9335
8cd3_A,af3,2,5,0.84,0.88,0.9527,0.8433,0.8807,0.9383,0.8508,1.0233,0.9358
8cd3_A,af3,2,6,0.82,0.88,0.9433,0.8193,0.8807,0.9308,0.8316,1.0158,0.9166
8cd3_A,af3,2,7,0.85,0.88,0.9524,0.846,0.8806,0.938,0.8529,1.028,0.9429
8cd3_A,af3,2,8,0.85,0.89,0.9538,0.8545,0.889,0.9408,0.8614,1.0308,0.9514
8cd3_A,af3,2,9,0.85,0.89,0.9526,0.8494,0.8859,0.9393,0.8567,1.0293,0.9467
8cd3_A,af3,3,0,0.85,0.89,0.953,0.853,0.8895,0.9403,0.8603,1.0303,0.9503
8cd3_A,af3,3,1,0.85,0.89,0.9533,0.8532,0.8875,0.9401,0.8601,1.0301,0.9501
8cd3_A,af3,3,2,0.85,0.88,0.9523,0.8469,0.8804,0.9379,0.8536,1.0279,0.9436
8cd3_A,af3,3,3,0.85,0.89,0.9524,0.8515,0.8889,0.9397,0.859,1.0297,0.949
8cd3_A,af3,3,4,0.85,0.89,0.9497,0.8491,0.8882,0.9374,0.8569,1.0274,0.9469
8cd3_A,af3,3,5,0.84,0.88,0.9468,0.8366,0.8828,0.934,0.8458,1.024,0.9358
8cd3_A,af3,3,6,0.87,0.89,0.9512,0.8692,0.8867,0.9383,0.8727,1.0283,0.9627
8cd3_A,af3,3,7,0.86,0.89,0.9517,0.8608,0.8906,0.9395,0.8668,1.0295,0.9568
8cd3_A,af3,3,8,0.85,0.88,0.9525,0.849,0.8847,0.9389,0.8561,1.0289,0.9461
8cd3_A,af3,3,9,0.88,0.89,0.953,0.8756,0.8949,0.9414,0.8795,1.0314,0.9695
8cd3_A,af3,4,0,0.86,0.89,0.9543,0.865,0.8922,0.9419,0.8704,1.0269,0.9554
8cd3_A,af3,4,1,0.85,0.89,0.9507,0.8471,0.8868,0.9379,0.855,1.0279,0.945
8cd3_A,af3,4,2,0.85,0.89,0.9528,0.8511,0.8855,0.9393,0.858,1.0293,0.948
8cd3_A,af3,4,3,0.85,0.89,0.9526,0.8502,0.8857,0.9392,0.8573,1.0292,0.9473
8cd3_A,af3,4,4,0.85,0.89,0.9534,0.854,0.8866,0.94,0.8605,1.025,0.9455
8cd3_A,af3,4,5,0.85,0.89,0.9537,0.8545,0.8883,0.9406,0.8613,1.0306,0.9513
8cd3_A,af3,4,6,0.86,0.89,0.9544,0.858,0.891,0.9417,0.8646,1.0317,0.9546
8cd3_A,af3,4,7,0.87,0.89,0.9534,0.8728,0.89,0.9407,0.8762,1.0307,0.9662
8cd3_A,af3,4,8,0.85,0.88,0.9536,0.8473,0.8821,0.9393,0.8543,1.0293,0.9443
8cd3_A,af3,4,9,0.84,0.88,0.9504,0.8446,0.8823,0.9368,0.8521,1.0268,0.9421
8cd3_A,af3,5,0,0.85,0.88,0.9542,0.8497,0.882,0.9398,0.8562,1.0298,0.9462
8cd3_A,af3,5,1,0.85,0.89,0.954,0.8536,0.8861,0.9404,0.8601,1.0304,0.9501
8cd3_A,af3,5,2,0.84,0.88,0.9512,0.8437,0.8811,0.9372,0.8512,1.0222,0.9362
8cd3_A,af3,5,3,0.9,0.9,0.9533,0.8977,0.8962,0.9419,0.8974,1.0319,0.9874
8cd3_A,af3,5,4,0.85,0.88,0.9539,0.8495,0.8839,0.9399,0.8564,1.0299,0.9464
8cd3_A,af3,5,5,0.84,0.88,0.9518,0.8439,0.8778,0.937,0.8507,1.022,0.9357
8cd3_A,af3,5,6,0.85,0.89,0.9535,0.8524,0.8858,0.94,0.8591,1.03,0.9491
8cd3_A,af3,5,7,0.86,0.89,0.9541,0.8552,0.8857,0.9404,0.8613,1.0304,0.9513
8cd3_A,af3,5,8,0.85,0.88,0.9513,0.8491,0.8837,0.9378,0.856,1.0278,0.946
8cd3_A,af3,5,9,0.85,0.89,0.952,0.8515,0.8879,0.9392,0.8588,1.0242,0.9438
8cd3_A,af3,6,0,0.85,0.89,0.9507,0.8508,0.8864,0.9378,0.8579,1.0278,0.9479
8cd3_A,af3,6,1,0.85,0.88,0.9531,0.8508,0.8836,0.9392,0.8574,1.0292,0.9474
8cd3_A,af3,6,2,0.84,0.88,0.9489,0.8439,0.883,0.9357,0.8517,1.0207,0.9367
8cd3_A,af3,6,3,0.89,0.89,0.9526,0.8879,0.8923,0.9405,0.8888,1.0305,0.9788
8cd3_A,af3,6,4,0.85,0.88,0.951,0.8451,0.8788,0.9366,0.8518,1.0216,0.9368
8cd3_A,af3,6,5,0.85,0.88,0.9526,0.8512,0.8844,0.939,0.8578,1.024,0.9428
8cd3_A,af3,6,6,0.86,0.87,0.9361,0.8563,0.8672,0.9223,0.8585,1.0123,0.9485
8cd3_A,af3,6,7,0.85,0.89,0.9524,0.8491,0.8864,0.9392,0.8566,1.0292,0.9466
8cd3_A,af3,6,8,0.83,0.88,0.9453,0.8295,0.8768,0.9316,0.839,1.0216,0.929
8cd3_A,af3,6,9,0.87,0.89,0.9541,0.8676,0.8933,0.9419,0.8727,1.0269,0.9577
8cd3_A,af3,7,0,0.85,0.88,0.9515,0.8465,0.8829,0.9378,0.8538,1.0228,0.9388
8cd3_A,af3,7,1,0.85,0.88,0.9521,0.847,0.8828,0.9382,0.8542,1.0282,0.9442
8cd3_A,af3,7,2,0.9,0.89,0.9535,0.8956,0.8903,0.9409,0.8945,1.0259,0.9795
8cd3_A,af3,7,3,0.84,0.88,0.95,0.8415,0.8795,0.9359,0.8491,1.0259,0.9391
8cd3_A,af3,7,4,0.85,0.88,0.954,0.8501,0.8828,0.9398,0.8566,1.0298,0.9466
8cd3_A,af3,7,5,0.85,0.89,0.9541,0.8541,0.8887,0.941,0.861,1.026,0.946
8cd3_A,af3,7,6,0.85,0.89,0.9516,0.852,0.8873,0.9387,0.8591,1.0287,0.9491
8cd3_A,af3,7,7,0.85,0.89,0.9539,0.8543,0.8883,0.9408,0.8611,1.0308,0.9511
8cd3_A,af3,7,8,0.86,0.89,0.9553,0.8563,0.8883,0.9419,0.8627,1.0319,0.9527
8cd3_A,af3,7,9,0.82,0.87,0.9424,0.8187,0.8741,0.9287,0.8298,1.0187,0.9198
8cd3_A,af3,8,0,0.86,0.89,0.9541,0.8551,0.8902,0.9413,0.8621,1.0263,0.9471
8cd3_A,af3,8,1,0.82,0.85,0.9438,0.824,0.8548,0.926,0.8302,1.011,0.9152
8cd3_A,af3,8,2,0.85,0.88,0.952,0.8473,0.8846,0.9385,0.8548,1.0285,0.9448
8cd3_A,af3,8,3,0.85,0.89,0.9505,0.8472,0.887,0.9378,0.8552,1.0278,0.9452
8cd3_A,af3,8,4,0.85,0.88,0.9528,0.8471,0.8824,0.9387,0.8542,1.0287,0.9442
8cd3_A,af3,8,5,0.9,0.9,0.954,0.898,0.8984,0.9429,0.8981,1.0329,0.9881
8cd3_A,af3,8,6,0.85,0.88,0.9527,0.8513,0.8842,0.939,0.8579,1.029,0.9479
8cd3_A,af3,8,7,0.84,0.88,0.9493,0.8434,0.8841,0.9363,0.8515,1.0263,0.9415
8cd3_A,af3,8,8,0.85,0.88,0.9517,0.849,0.8844,0.9382,0.8561,1.0282,0.9461
8cd3_A,af3,8,9,0.83,0.88,0.9441,0.8287,0.8835,0.932,0.8397,1.022,0.9297
8cd3_A,af3,9,0,0.85,0.88,0.954,0.8502,0.8822,0.9396,0.8566,1.0296,0.9466
8cd3_A,af3,9,1,0.85,0.88,0.9533,0.8465,0.8838,0.9394,0.854,1.0244,0.939
8cd3_A,af3,9,2,0.85,0.89,0.9531,0.8514,0.8869,0.9399,0.8585,1.0299,0.9485
8cd3_A,af3,9,3,0.86,0.89,0.9539,0.8551,0.8894,0.941,0.862,1.031,0.952
8cd3_A,af3,9,4,0.85,0.89,0.9526,0.8504,0.8861,0.9393,0.8575,1.0293,0.9475
8cd3_A,af3,9,5,0.84,0.88,0.949,0.8397,0.8797,0.9351,0.8477,1.0201,0.9327
8cd3_A,af3,9,6,0.86,0.89,0.9532,0.8563,0.889,0.9404,0.8628,1.0304,0.9528
8cd3_A,af3,9,7,0.85,0.88,0.9527,0.8453,0.8786,0.9379,0.852,1.0229,0.937
8cd3_A,af3,9,8,0.85,0.88,0.953,0.8455,0.8803,0.9385,0.8525,1.0285,0.9425
8cd3_A,af3,9,9,0.82,0.87,0.9439,0.8223,0.8747,0.9301,0.8328,1.0201,0.9228
8cd3_A,af3,10,0,0.85,0.89,0.9527,0.8516,0.8884,0.9398,0.859,1.0298,0.949
